row_index,label,score
70801,1,0.0058522374045717335
70802,1,0.005580405268720027
70803,1,0.005465963501553633
70804,1,0.00509565711486452
70805,1,0.0050003378332974975
70806,1,0.004974303843853998
70807,1,0.004943089520265647
70808,1,0.004935118511463676
70809,1,0.0051878953118187085
70810,1,0.00520666920983995
70811,1,0.005275624336688217
70812,1,0.005405001957256056
70813,1,0.005446923083842231
70814,1,0.005608889169483371
70815,1,0.00587040333333572
70816,1,0.006432124573262655
70817,1,0.00650933937123113
70818,1,0.0067576327611410525
70819,1,0.006925424446804492
70820,1,0.00655245582377279
70821,1,0.006295434281210629
70822,1,0.006450491118383886
70823,1,0.00997340000478321
70824,1,0.0075082860902588415
70825,1,0.007683831389723535
70826,1,0.009432894458983645
70827,1,0.011163137765043655
70828,1,0.010117796335382281
70829,1,0.01135596756513808
70830,1,0.026964931211407497
70831,1,0.01138985767531339
70832,1,0.009900694341423487
70833,1,0.009820995813614345
70834,1,0.018256465811549213
70835,1,0.014222683870268137
70836,1,0.013498050922856386
70837,1,0.011481241548258265
70838,1,0.006686903066188994
70839,1,0.006381029010778005
70840,1,0.005175212580734917
70841,1,0.006087711751769149
70842,1,0.006848058029200113
70843,1,0.006925881055406088
70844,1,0.006986386032434536
70845,1,0.007062449069178945
70846,1,0.00689242257968947
70847,1,0.006711769214353368
70848,1,0.0063087809746584815
70849,1,0.00559031430005029
70850,1,0.00553346049546054
70851,1,0.005334770580916362
70852,1,0.005264998803846115
70853,1,0.005444628323733397
70854,1,0.005523675287218864
70855,1,0.0055775536368537
70856,1,0.0056517766527780485
70857,1,0.005724395830722454
70858,1,0.005941359522507801
70859,1,0.005999031468678422
70860,1,0.00602468748116575
70861,1,0.006093534566287577
70862,1,0.006549209289517225
70863,1,0.006585492779713152
70864,1,0.006588932680921356
70865,1,0.006387426909563132
70866,1,0.00643896463574075
70867,1,0.010533742426309637
70868,1,0.006378210810742893
70869,1,0.005951788091277299
70870,1,0.005870816949709692
70871,1,0.005769701065138682
70872,1,0.005757297394075967
70873,1,0.006051509559300865
70874,1,0.010952526934795691
70875,1,0.0062281193561750416
70876,1,0.0063751798408704366
70877,1,0.00671646054247871
70878,1,0.006893845915089023
70879,1,0.007548305214407112
70880,1,0.011149394322944465
70881,1,0.011687657813540994
70882,1,0.010261601616293952
70883,1,0.011607538233322287
70884,1,0.013202514670914019
70885,1,0.05415118844225709
70886,1,0.011584252671141196
70887,1,0.020006335445456176
70888,1,0.01789094438178756
70889,1,0.01654610031536692
70890,1,0.03819533435582604
70891,1,0.013263163565708103
70892,1,0.012101976143708965
70893,1,0.01110426230736338
70894,1,0.010600648035230116
70895,1,0.008145155658868171
70896,1,0.007820152262758461
70897,1,0.007517960538475335
70898,1,0.007004022028152461
70899,1,0.0064354343887591675
70900,1,0.005909335403045538
70901,1,0.0059137189945616415
70902,1,0.005947476626554996
70903,1,0.005852774066485045
70904,1,0.0056184431831717545
70905,1,0.005569447408510794
70906,1,0.005462264056337456
70907,1,0.005417114304246641
70908,1,0.005249953656265976
70909,1,0.005071865978088314
70910,1,0.005039353296609103
70911,1,0.005023307057182544
70912,1,0.005006897658141222
70913,1,0.004986265205065107
70914,1,0.004972579277717232
70915,1,0.004967135159910341
70916,1,0.004960936929480354
70917,1,0.004961979271660134
70918,1,0.004969432542954899
70919,1,0.004972924530155326
70920,1,0.0049755628971204155
70921,1,0.005030167920901549
70922,1,0.005169835118654074
70923,1,0.0052034267828305536
70924,1,0.005600162721436927
70925,1,0.005912341502238807
70926,1,0.005978811303109249
70927,1,0.005729488039032056
70928,1,0.005794487132599827
70929,1,0.005890793968516834
70930,1,0.006378804160457132
70931,1,0.006420800304386825
70932,1,0.006490911679242551
70933,1,0.007055010515186306
70934,1,0.007070944898244642
70935,1,0.007041332501383296
70936,1,0.006781324415973152
70937,1,0.006650342903705113
70938,1,0.006697748829840881
70939,1,0.006885918763071156
70940,1,0.0071296529365825175
70941,1,0.0071873625579241315
70942,1,0.008812850249580818
70943,1,0.009267545117767366
70944,1,0.009428214562339741
70945,1,0.010344036214278752
70946,1,0.010920179910005457
70947,1,0.01157217743306977
70948,1,0.013317153035291171
70949,1,0.018206388335473812
70950,1,0.018713434334283664
70951,1,0.018679402600294277
70952,1,0.029785005943059585
70953,1,0.009841042657820093
70954,1,0.04901190896794663
70955,1,0.05389582630770774
70956,1,0.01368278607117361
70957,1,0.01406315144744241
70958,1,0.014499140471365858
70959,1,0.014005268144906767
70960,1,0.013426058238522793
70961,1,0.012329381729879811
70962,1,0.009625492358624919
70963,1,0.008304074058886923
70964,1,0.006323819566849487
70965,1,0.006035495696782511
70966,1,0.005942910665579971
70967,1,0.005906090712741568
70968,1,0.005740989329418712
70969,1,0.005699523157737744
70970,1,0.005678917312012443
70971,1,0.0056624525030727155
70972,1,0.0056201096892116555
70973,1,0.005459916277746172
70974,1,0.005400476760659084
70975,1,0.005368097721705583
70976,1,0.00526652237420832
70977,1,0.005150625007655914
70978,1,0.005117332912843763
70979,1,0.0051143511672159985
70980,1,0.005120672278258077
70981,1,0.00513703650868414
70982,1,0.005198342108747209
70983,1,0.005216523617726306
70984,1,0.005470845745971695
70985,1,0.005541212819887012
70986,1,0.0057790334784076774
70987,1,0.019042921758105482
70988,1,0.006415687204828876
70989,1,0.00708849173056704
70990,1,0.007302771111857173
70991,1,0.007157258499893119
70992,1,0.007265358533002726
70993,1,0.007966594974890292
70994,1,0.008046394422277076
70995,1,0.008372244238246212
70996,1,0.015373322180609434
70997,1,0.00884882992451854
70998,1,0.009301917255985951
70999,1,0.009677910829995496
71000,1,0.009052677033147936
71001,1,0.009082878613611997
71002,1,0.009739749178293455
71003,1,0.009963941717628728
71004,1,0.010648851046206049
71005,1,0.010922165660939485
71006,1,0.01120364621732392
71007,1,0.012163984103605596
71008,1,0.012285357731477122
71009,1,0.012613162536371304
71010,1,0.012713361752983364
71011,1,0.014265437723088302
71012,1,0.01627761806581846
71013,1,0.018363096524698124
71014,1,0.017229965087156112
71015,1,0.018242364222530574
71016,1,0.017722189258276226
71017,1,0.014551773245616361
71018,1,0.012439749112159157
71019,1,0.009033818737755005
71020,1,0.008086102801622759
71021,1,0.006898995702801488
71022,1,0.005032869168187922
71023,1,0.005225599305036824
71024,1,0.005802357562057023
71025,1,0.005528750365180423
71026,1,0.005310345584092398
71027,1,0.0053204718197602235
71028,1,0.024504804929495586
71029,1,0.026295520737254066
71030,1,0.005663184873214172
71031,1,0.005519650382195023
71032,1,0.0054002052166747996
71033,1,0.005469723020224986
71034,1,0.005546837954622065
71035,1,0.005670296444048202
71036,1,0.005789484742899245
71037,1,0.019587814806570972
71038,1,0.019665805400927095
71039,1,0.03792697416345821
71040,1,0.0058218455076959035
71041,1,0.0185585834192042
71042,1,0.005862797248546754
71043,1,0.005912416705088496
71044,1,0.006335095099317281
71045,1,0.0064718389165222346
71046,1,0.006544221100380363
71047,1,0.006859189848031143
71048,1,0.006958293983010874
71049,1,0.0066778722074867635
71050,1,0.006608230237557791
71051,1,0.006508855488172832
71052,1,0.006411186027299942
71053,1,0.006728834962863983
71054,1,0.055964074880877006
71055,1,0.007572846065986112
71056,1,0.00796124038558422
71057,1,0.010067911941619842
71058,1,0.010792362196489363
71059,1,0.014428726817011964
71060,1,0.015439475922162212
71061,1,0.027161469650776746
71062,1,0.03117451516536765
71063,1,0.03360248377271158
71064,1,0.007331367726101364
71065,1,0.0180443801991489
71066,1,0.016685828823502908
71067,1,0.012405396004415144
71068,1,0.010913832241729498
71069,1,0.009260570636853286
71070,1,0.008000638983327573
71071,1,0.00659843216754933
71072,1,0.006181972889391324
71073,1,0.006157434125237158
71074,1,0.006060425442985539
71075,1,0.005635923124085993
71076,1,0.005592915604026883
71077,1,0.005347572776516584
71078,1,0.005261571537841695
71079,1,0.005218870103649019
71080,1,0.005212355009056926
71081,1,0.005123841191758915
71082,1,0.00545129536803954
71083,1,0.0055400140049132966
71084,1,0.0055656630419792
71085,1,0.005666731898642896
71086,1,0.005754353674422833
71087,1,0.0061847502089151934
71088,1,0.006642894065907712
71089,1,0.006880247474199036
71090,1,0.007114138054969898
71091,1,0.018480574744386684
71092,1,0.007407601099858216
71093,1,0.007460051827405408
71094,1,0.007417560526287998
71095,1,0.00722602312943444
71096,1,0.007167115004851869
71097,1,0.007636119715258908
71098,1,0.007804252013566584
71099,1,0.029181492415936695
71100,1,0.008934450222094431
71101,1,0.009782458230248921
71102,1,0.011359023373526718
71103,1,0.012123404091050971
71104,1,0.012487109115902206
71105,1,0.015837081341520832
71106,1,0.01626832202225973
71107,1,0.019050624334844418
71108,1,0.02134105183986694
71109,1,0.021500123596340716
71110,1,0.021616007652442485
71111,1,0.030144842972739155
71112,1,0.010151985326249066
71113,1,0.020469572633471673
71114,1,0.019738583703780746
71115,1,0.018343723604088966
71116,1,0.012626543491823527
71117,1,0.010784491646308908
71118,1,0.010982715319745609
71119,1,0.009156371492659379
71120,1,0.007191652199796842
71121,1,0.006431162238734674
71122,1,0.006199238836318639
71123,1,0.00597999120620018
71124,1,0.00596430195091411
71125,1,0.00600667899248295
71126,1,0.0060245257870378535
71127,1,0.005778216711040383
71128,1,0.005612197155183713
71129,1,0.005568567422560346
71130,1,0.0055411573900433116
71131,1,0.0055018110845762155
71132,1,0.005465528105131296
71133,1,0.005398492286657818
71134,1,0.005225937814564006
71135,1,0.005181584451131414
71136,1,0.0051752380107404385
71137,1,0.005167673988482396
71138,1,0.005165968746728679
71139,1,0.005166802594238994
71140,1,0.005169352284744313
71141,1,0.005311514780951801
71142,1,0.00540892169823921
71143,1,0.0055653009130600985
71144,1,0.005777887515752406
71145,1,0.005862598053709938
71146,1,0.006178280230734319
71147,1,0.006747341913143591
71148,1,0.007459441625150507
71149,1,0.00838620937094779
71150,1,0.00860940187549108
71151,1,0.008918009463926952
71152,1,0.008939896900604396
71153,1,0.00902884761803933
71154,1,0.00904910023663459
71155,1,0.009070467112319744
71156,1,0.009205862827800074
71157,1,0.009269653648303738
71158,1,0.009504454519540736
71159,1,0.017131462066133234
71160,1,0.010146428106098762
71161,1,0.009571080545152535
71162,1,0.008541747433882321
71163,1,0.007659484500904693
71164,1,0.005289775592469983
71165,1,0.005150911842499458
71166,1,0.004953427688465153
71167,1,0.005272988098479399
71168,1,0.005643587508473716
71169,1,0.005772701665830479
71170,1,0.0061775619372535
71171,1,0.00663649928146601
71172,1,0.006892643945519959
71173,1,0.006521257234379493
71174,1,0.008510087486297412
71175,1,0.007218948061437541
71176,1,0.007112393605965932
71177,1,0.007006180540584698
71178,1,0.006547247411773688
71179,1,0.016973714729355518
71180,1,0.007229921793170062
71181,1,0.006786909789667207
71182,1,0.00670693967980324
71183,1,0.0062100404057907335
71184,1,0.006140358755865781
71185,1,0.005997417287924151
71186,1,0.005856865766162561
71187,1,0.005547725379046054
71188,1,0.005489418422611026
71189,1,0.005457804580102366
71190,1,0.0053709957695176865
71191,1,0.009887138857571658
71192,1,0.005387960544002568
71193,1,0.0054266185786353395
71194,1,0.005463545435782642
71195,1,0.005533881956197966
71196,1,0.005622688301608753
71197,1,0.005656467077450014
71198,1,0.0056933560666383425
71199,1,0.005782197643848044
71200,1,0.006017684986513369
71201,1,0.006123898092484291
71202,1,0.0062746122949643
71203,1,0.006331350652919785
71204,1,0.006633281178543901
71205,1,0.006707470783414798
71206,1,0.0068414080552691384
71207,1,0.006818164888787286
71208,1,0.02713876710863588
71209,1,0.006371935395480548
71210,1,0.006498112601407498
71211,1,0.006677223782795236
71212,1,0.00693433810021796
71213,1,0.033043105551625915
71214,1,0.08219105793224518
71215,1,0.00952531027885116
71216,1,0.009785678338409768
71217,1,0.05283611690698626
71218,1,0.009886042246719169
71219,1,0.005875427546858141
71220,1,0.0057850105587415705
71221,1,0.005560903336711003
71222,1,0.0052123559931779
71223,1,0.0049280307278490735
71224,1,0.0048578742127226284
71225,1,0.0048750955240666445
71226,1,0.004975913717706723
71227,1,0.005249014135931515
71228,1,0.006322029457599652
71229,1,0.00708570058344824
71230,1,0.007448101503405905
71231,1,0.007031969008510564
71232,1,0.006632086171130735
71233,1,0.006090054291804457
71234,1,0.005372557206029249
71235,1,0.005312731609507472
71236,1,0.0053028061256442365
71237,1,0.005302057094659612
71238,1,0.010688038399300433
71239,1,0.005279595968062939
71240,1,0.0053970751252387416
71241,1,0.005500068352507393
71242,1,0.005866597274033396
71243,1,0.005956613361958627
71244,1,0.006075935375263697
71245,1,0.006124351287356489
71246,1,0.00614959144499794
71247,1,0.006197690124852481
71248,1,0.006491625145250644
71249,1,0.006542227310281224
71250,1,0.006508527055476277
71251,1,0.006407817968014089
71252,1,0.006354076685705779
71253,1,0.0061763526449886376
71254,1,0.00585395749834741
71255,1,0.005796100211587961
71256,1,0.005809462695416221
71257,1,0.0058297313104589115
71258,1,0.006293712877116
71259,1,0.0064706663619766005
71260,1,0.022749785886398782
71261,1,0.05427385754114373
71262,1,0.009133502977360245
71263,1,0.009844442675608063
71264,1,0.011269162912100342
71265,1,0.012400862798661035
71266,1,0.013128851169302975
71267,1,0.015515785877095777
71268,1,0.016059934883913163
71269,1,0.019816532420741845
71270,1,0.04590821607188022
71271,1,0.05468371473627326
71272,1,0.01656564503991266
71273,1,0.007284668646528127
71274,1,0.006568565572960493
71275,1,0.006433240577637192
71276,1,0.00611422930623734
71277,1,0.005976890056224012
71278,1,0.006018033093024819
71279,1,0.006120282049018508
71280,1,0.006259511569107139
71281,1,0.006223529269139393
71282,1,0.005676080334183899
71283,1,0.005490570221896558
71284,1,0.005450286581065721
71285,1,0.00530932813878802
71286,1,0.00511774970631732
71287,1,0.005120008253841537
71288,1,0.005124029449168188
71289,1,0.005170009692980078
71290,1,0.005184022096089008
71291,1,0.005246658889268495
71292,1,0.005270095404281262
71293,1,0.005296906154733838
71294,1,0.005353426099265001
71295,1,0.005545962020501385
71296,1,0.005543868006361596
71297,1,0.005695932058303518
71298,1,0.005862089076352332
71299,1,0.005925771705921624
71300,1,0.03368744321995264
71301,1,0.006404951268597779
71302,1,0.006462610739049111
71303,1,0.006948834310272988
71304,1,0.007424554230082942
71305,1,0.007318892979434956
71306,1,0.007325776894393039
71307,1,0.007272502825291292
71308,1,0.007216664472704488
71309,1,0.007003006814024143
71310,1,0.00669289403248245
71311,1,0.006800766173183587
71312,1,0.0069750598167868634
71313,1,0.007231246239461847
71314,1,0.007154576418043714
71315,1,0.007873389987928194
71316,1,0.008218674500943579
71317,1,0.00840431221504866
71318,1,0.010258265100988137
71319,1,0.0253173904786007
71320,1,0.010766390087854827
71321,1,0.05450559415336246
71322,1,0.012905853286578667
71323,1,0.012193153248897238
71324,1,0.009111626200271535
71325,1,0.006567947773490702
71326,1,0.005523554515055609
71327,1,0.005208057886904605
71328,1,0.005223916664634337
71329,1,0.005692370020651106
71330,1,0.005831655922692974
71331,1,0.006110358205850672
71332,1,0.006507157012943191
71333,1,0.006729552680991731
71334,1,0.0069874801940777815
71335,1,0.006927664237190253
71336,1,0.025089187853656877
71337,1,0.026189643423608595
71338,1,0.0068102189527027715
71339,1,0.006358790405455587
71340,1,0.011617202433975446
71341,1,0.0062199978364038165
71342,1,0.005879743574410104
71343,1,0.005771855453682481
71344,1,0.005472054245980262
71345,1,0.005465112298153284
71346,1,0.005392005558887359
71347,1,0.0053789156226539524
71348,1,0.005369306580151297
71349,1,0.0053676929593340465
71350,1,0.005411423792845877
71351,1,0.005424739573715598
71352,1,0.005513878741171308
71353,1,0.00558075806047196
71354,1,0.005638517955146603
71355,1,0.005698411276649119
71356,1,0.005700860714177338
71357,1,0.033778945370763244
71358,1,0.006404341271691143
71359,1,0.006388071688791467
71360,1,0.006304327338453382
71361,1,0.00622711763061495
71362,1,0.006178310746567901
71363,1,0.0059971256540098695
71364,1,0.005956158252056982
71365,1,0.005973921676560121
71366,1,0.005990499331309392
71367,1,0.028847811481730566
71368,1,0.02899602878588805
71369,1,0.01148577172320127
71370,1,0.043795652679498046
71371,1,0.00913676419018109
71372,1,0.00675919664005081
71373,1,0.006496702195276922
71374,1,0.005083369201532902
71375,1,0.005097332137124448
71376,1,0.005128414632063496
71377,1,0.005214688129478632
71378,1,0.005287926263863087
71379,1,0.005757455852214007
71380,1,0.006026039777469506
71381,1,0.028070162869242393
71382,1,0.010910587293644552
71383,1,0.007036843661108408
71384,1,0.007312775154538556
71385,1,0.007316347759453753
71386,1,0.007297886646585058
71387,1,0.007278108421979338
71388,1,0.006736263580188201
71389,1,0.006405143386399674
71390,1,0.006051070202166648
71391,1,0.005936852549225105
71392,1,0.005900071229677953
71393,1,0.005609012253597863
71394,1,0.005556996172930786
71395,1,0.005266066426043616
71396,1,0.005272244636103202
71397,1,0.005310425728119635
71398,1,0.0054314650434251835
71399,1,0.03614364370185828
71400,1,0.00571892670840797
71401,1,0.005714016824801156
71402,1,0.00575340470067888
71403,1,0.005967255316391555
71404,1,0.00610138774854995
71405,1,0.006149467194182235
71406,1,0.006158508574946398
71407,1,0.005950294999056876
71408,1,0.005888290994891993
71409,1,0.005860865101266843
71410,1,0.005834247461364767
71411,1,0.005826905077735999
71412,1,0.005776868342356609
71413,1,0.005708425475304872
71414,1,0.005682964608428988
71415,1,0.00567045489162315
71416,1,0.005659362061472184
71417,1,0.005690126723170035
71418,1,0.005992790894253598
71419,1,0.005973932341454254
71420,1,0.005922860399805097
71421,1,0.005941705421581978
71422,1,0.0059669311939685435
71423,1,0.006587972548178079
71424,1,0.007747096218142519
71425,1,0.06370195881012695
71426,1,0.05643303994210343
71427,1,0.008471228680352572
71428,1,0.024359983238719653
71429,1,0.027467112675198406
71430,1,0.021523815425678616
71431,1,0.012419506713087329
71432,1,0.011814567572564475
71433,1,0.007917323358455724
71434,1,0.006640232537921463
71435,1,0.005657981669947251
71436,1,0.005587212067534229
71437,1,0.006095462698385337
71438,1,0.006188355311949192
71439,1,0.00638319991771302
71440,1,0.006027288617575382
71441,1,0.005728929120877522
71442,1,0.005232611564364725
71443,1,0.005208264986862562
71444,1,0.005143498365308015
71445,1,0.01717110711819044
71446,1,0.005128107080134933
71447,1,0.005116645802702049
71448,1,0.005150000027001623
71449,1,0.005201238108607389
71450,1,0.005526894409873237
71451,1,0.00558119833707973
71452,1,0.0058677698814547374
71453,1,0.005949221137603763
71454,1,0.006100022064776278
71455,1,0.006521003954002853
71456,1,0.00681658664867319
71457,1,0.0070534118110540285
71458,1,0.007167207491605992
71459,1,0.007192098302103758
71460,1,0.007213805135879722
71461,1,0.007255429241497954
71462,1,0.007274486056494146
71463,1,0.0073269275334595305
71464,1,0.0073388068853457245
71465,1,0.007281634739848757
71466,1,0.007190297354818612
71467,1,0.007134520972755031
71468,1,0.007510669511571431
71469,1,0.009753346143553797
71470,1,0.04366574117589795
71471,1,0.02451814279235681
71472,1,0.015633173220220484
71473,1,0.010163185049878473
71474,1,0.009892125284815539
71475,1,0.007683113468876714
71476,1,0.005239206061846502
71477,1,0.00510399937791292
71478,1,0.005326536436882291
71479,1,0.005728911039450506
71480,1,0.00620589798203521
71481,1,0.00668152963440188
71482,1,0.0067403874746830164
71483,1,0.006552629253527956
71484,1,0.04402042935198181
71485,1,0.006706257244016462
71486,1,0.0066003918859383615
71487,1,0.005707462213516987
71488,1,0.005346249429036576
71489,1,0.005346318005611726
71490,1,0.005376563024629485
71491,1,0.005343505966973329
71492,1,0.005384156259240719
71493,1,0.0053827759885507614
71494,1,0.005708416185440602
71495,1,0.005889069878459694
71496,1,0.005815915070946504
71497,1,0.00582940018999482
71498,1,0.0058699435748903244
71499,1,0.00598149593171822
71500,1,0.006090981134594013
71501,1,0.010647355199294932
71502,1,0.006403352858157371
71503,1,0.0067846926143134935
71504,1,0.006924020723430245
71505,1,0.006814544117867704
71506,1,0.006761084289997823
71507,1,0.006916170722485246
71508,1,0.028898204255417167
71509,1,0.017237409838670385
71510,1,0.017178499751529085
71511,1,0.014109861757670601
71512,1,0.0078087499290143475
71513,1,0.007110262839266811
71514,1,0.006084071705666092
71515,1,0.005472944872967585
71516,1,0.027220419205565116
71517,1,0.005335340881025356
71518,1,0.005417980791155376
71519,1,0.005431910583885201
71520,1,0.00552708002297505
71521,1,0.00568568054112714
71522,1,0.005914503847921079
71523,1,0.00570854231787298
71524,1,0.0061623073667233476
71525,1,0.006245461854784617
71526,1,0.006363039059963966
71527,1,0.00656424432428161
71528,1,0.006660674180472169
71529,1,0.006805834575199856
71530,1,0.007064369670320003
71531,1,0.007069688220537994
71532,1,0.006893935722466489
71533,1,0.006809913239234427
71534,1,0.006089787181157041
71535,1,0.00581475039537695
71536,1,0.00578788417162683
71537,1,0.005762219591641238
71538,1,0.005617357643855282
71539,1,0.005596843011323244
71540,1,0.005474943940037005
71541,1,0.0053804981278205745
71542,1,0.005351784453932884
71543,1,0.0053542951067583515
71544,1,0.005361744357190918
71545,1,0.005635756789228597
71546,1,0.0055169143192905674
71547,1,0.005515084868272228
71548,1,0.005431177681843599
71549,1,0.005395602316459077
71550,1,0.0060179291131465425
71551,1,0.006508994744554208
71552,1,0.006736452598522377
71553,1,0.00649024249576119
71554,1,0.00582293794784995
71555,1,0.00595081919986326
71556,1,0.0061006105536795426
71557,1,0.006431173383509874
71558,1,0.006878634967757394
71559,1,0.007695403022587091
71560,1,0.007821227378186102
71561,1,0.008079156864318078
71562,1,0.014835765769448147
71563,1,0.010973666100947318
71564,1,0.009610670551220751
71565,1,0.0076362807761756754
71566,1,0.006293867819109025
71567,1,0.0062792879658691335
71568,1,0.006328656400064353
71569,1,0.006323527218993158
71570,1,0.006286628031481166
71571,1,0.0062588041145306104
71572,1,0.006009985368269882
71573,1,0.005805491193950706
71574,1,0.005565964226298381
71575,1,0.005480774430965178
71576,1,0.005434902004216257
71577,1,0.005309928975195842
71578,1,0.005197486198628948
71579,1,0.005110978823793105
71580,1,0.005048160360309677
71581,1,0.005038243492433446
71582,1,0.005053395542339863
71583,1,0.005110961220665494
71584,1,0.005153736116228264
71585,1,0.005323724945946927
71586,1,0.005413879371922828
71587,1,0.005517967467590903
71588,1,0.005928577079296364
71589,1,0.006079452698827634
71590,1,0.006314648979703323
71591,1,0.006825573339710832
71592,1,0.006826151051965577
71593,1,0.007033538668339634
71594,1,0.00756844099233897
71595,1,0.007574065738406202
71596,1,0.007599363104674917
71597,1,0.007614089902816918
71598,1,0.061358225535578514
71599,1,0.007591382842638942
71600,1,0.05260116402880102
71601,1,0.007553525221549534
71602,1,0.007581301683331891
71603,1,0.007625539744615525
71604,1,0.0076153441617126056
71605,1,0.007532639496012277
71606,1,0.007499542432692005
71607,1,0.007442340567661996
71608,1,0.007634935670871298
71609,1,0.00789660247082757
71610,1,0.00796257794633034
71611,1,0.008465678689187553
71612,1,0.008852205451939009
71613,1,0.009122393232963438
71614,1,0.009762176877670625
71615,1,0.016985646106503736
71616,1,0.017371401059269077
71617,1,0.029756347722367623
71618,1,0.008608306066779862
71619,1,0.00849291620510266
71620,1,0.03277946517321431
71621,1,0.009064877300979855
71622,1,0.009029182654713684
71623,1,0.008900678821004199
71624,1,0.015423337490872293
71625,1,0.019849611138720368
71626,1,0.01750150150918769
71627,1,0.016762818954341497
71628,1,0.014092021916693478
71629,1,0.013998929163032567
71630,1,0.011548154748555483
71631,1,0.009960743968148585
71632,1,0.009066345054950319
71633,1,0.0060942177456863875
71634,1,0.0058580403773339776
71635,1,0.00562229275271873
71636,1,0.005724018482351209
71637,1,0.005901776787480598
71638,1,0.005961808795986324
71639,1,0.005912019920174701
71640,1,0.005112106655460069
71641,1,0.004991370465781982
71642,1,0.014068264228054954
71643,1,0.04254113985740715
71644,1,0.005268281672582986
71645,1,0.005303960797163946
71646,1,0.005370350652570056
71647,1,0.005392488789836313
71648,1,0.00544175602522433
71649,1,0.005654510892958843
71650,1,0.005699185596805232
71651,1,0.008828263535083113
71652,1,0.00582551913637551
71653,1,0.005764447968821627
71654,1,0.006736985570288521
71655,1,0.006801051752133746
71656,1,0.006846373259581858
71657,1,0.04799276636662972
71658,1,0.00686360854460488
71659,1,0.0066991984682780925
71660,1,0.006568720493120112
71661,1,0.006477158538322584
71662,1,0.006301766784683525
71663,1,0.006293431244729163
71664,1,0.006405879158304874
71665,1,0.006710215169746379
71666,1,0.007166557177761267
71667,1,0.007856020589878597
71668,1,0.008341994402448634
71669,1,0.012378434944972044
71670,1,0.01002756035484116
71671,1,0.010765256582332681
71672,1,0.049646494783087754
71673,1,0.0094765884706554
71674,1,0.024204773188976177
71675,1,0.009247751281253689
71676,1,0.009408041004262745
71677,1,0.011497790294400283
71678,1,0.01091242213925224
71679,1,0.007951305379285102
71680,1,0.006633623279661171
71681,1,0.005447323596529896
71682,1,0.005297108455872899
71683,1,0.00536666515140257
71684,1,0.005558483668121542
71685,1,0.006102262730809242
71686,1,0.00623328864387147
71687,1,0.0071909336018305
71688,1,0.02182800406592164
71689,1,0.006896203223234878
71690,1,0.006700776619369217
71691,1,0.006618289395679842
71692,1,0.006514889079607698
71693,1,0.006271053933313079
71694,1,0.006184500788854245
71695,1,0.006030823540419618
71696,1,0.005833186057882537
71697,1,0.005239289708885264
71698,1,0.0051479314087310045
71699,1,0.005107127948668852
71700,1,0.04490181477573324
71701,1,0.012336320775278327
71702,1,0.009785759051616567
71703,1,0.005661670016772619
71704,1,0.005834719773895316
71705,1,0.005980995840420215
71706,1,0.00617837142242176
71707,1,0.006193952497340322
71708,1,0.006590260849307224
71709,1,0.0938111293560447
71710,1,0.0068546009656306455
71711,1,0.0066218949994702285
71712,1,0.006403060314185619
71713,1,0.06960753081116265
71714,1,0.005830680082390744
71715,1,0.005929358093843415
71716,1,0.0059351962128065955
71717,1,0.006042105109691627
71718,1,0.006179875450214494
71719,1,0.006923076815553496
71720,1,0.007649472913158647
71721,1,0.008583288366051352
71722,1,0.012768631075155424
71723,1,0.014844143272394299
71724,1,0.009864719588828008
71725,1,0.015860654532580207
71726,1,0.015611733367460207
71727,1,0.030498083685358238
71728,1,0.022133698323168294
71729,1,0.02610379422218086
71730,1,0.01037484972607104
71731,1,0.010270924485384898
71732,1,0.0171242501522484
71733,1,0.0138952172571864
71734,1,0.011194569019412428
71735,1,0.008741017608693672
71736,1,0.007625309907128555
71737,1,0.00673370966586634
71738,1,0.006563210320278082
71739,1,0.006131554882598385
71740,1,0.006047687337880017
71741,1,0.0059426914341804546
71742,1,0.005918322027400041
71743,1,0.08198052160617142
71744,1,0.005951174192694645
71745,1,0.006079174216284693
71746,1,0.005732549178701554
71747,1,0.005677353319932595
71748,1,0.005623130326488442
71749,1,0.005680897300754926
71750,1,0.005267245985088436
71751,1,0.0074714497849435475
71752,1,0.010154658921784744
71753,1,0.060364333119745386
71754,1,0.005176086120928039
71755,1,0.005097759563165637
71756,1,0.005068151973002416
71757,1,0.00505142634865325
71758,1,0.005084270899908755
71759,1,0.0557678669472533
71760,1,0.0053442503616728775
71761,1,0.005334464467530619
71762,1,0.0053775151505043904
71763,1,0.005416750676590847
71764,1,0.005452360257161334
71765,1,0.00562439227774362
71766,1,0.0057243704370432795
71767,1,0.0063588046927688276
71768,1,0.0064339716710683425
71769,1,0.006728573357846727
71770,1,0.00680064948837544
71771,1,0.027300695281911945
71772,1,0.006844742342758118
71773,1,0.006919333846532714
71774,1,0.00701117069778746
71775,1,0.007007911456544153
71776,1,0.007098599790148709
71777,1,0.007117045468868089
71778,1,0.007135142789155434
71779,1,0.007142414783088941
71780,1,0.0071211198561643456
71781,1,0.007092559723689861
71782,1,0.0070847794473214
71783,1,0.007076532950335938
71784,1,0.007210732945682406
71785,1,0.007530041326654689
71786,1,0.008384730333827648
71787,1,0.008754849528661308
71788,1,0.00980691879531725
71789,1,0.010395950506654058
71790,1,0.010726918196704106
71791,1,0.01781294872723636
71792,1,0.016482484081972518
71793,1,0.014150811232810357
